VV,crpname_eg,date,geometry,id,lat,lon
-14.60951432929414,water,20240120,,,23.453243527299016,75.68339678660554
-9.30661370396319,water,20240120,,,23.383994134944814,75.75518121167626
-16.420285321995827,water,20240120,,,23.386830221700944,75.76616753980126
-7.494889625013172,water,20240120,,,23.386515103948167,75.76067437573876
-15.753009677506443,rice,20240120,,,23.386515103948163,75.8499382917544
-13.907214515840122,rice,20240120,,,23.383048759202662,75.85714806958642
-9.029290578609896,rice,20240120,,,23.38746045495797,75.84753503247704
-8.78474725971799,rice,20240120,,,23.381788247721442,75.84822167798485
-13.463224896156962,rice,20240120,,,23.38462438169242,75.85165490552392
-5.4416416311495865,rice,20240120,,,23.38367901044685,75.86264123364892
-15.98157176407599,rice,20240120,,,23.38367901044685,75.85440148755517
-11.643943866291144,rice,20240120,,,23.393447521361814,75.86058129712548
-11.008180527749492,rice,20240120,,,23.394392822898475,75.8564614240786
-14.863753366680196,rice,20240120,,,23.394077723135936,75.85955132886376
-15.431005120277552,rice,20240120,,,23.39596831046568,75.85268487378563
-14.212876624546045,rice,20240120,,,23.392502213078146,75.85714806958642
-11.478841455786572,rice,20240120,,,23.392502213078146,75.8671044294497
10.341079557182855,rice,20240120,,,23.38399413494481,75.86264123364892
-8.264068582641773,rice,20240120,,,23.401009744721602,76.01095666333642
-16.983308988744483,rice,20240120,,,23.40132482798917,76.04116906568017
-8.440479132124622,rice,20240120,,,23.382418504960846,76.02949609204735
-12.926836267273764,rice,20240120,,,23.38430925869332,75.96357812329735
-13.020330955037192,rice,20240120,,,23.3877755704622,76.01988305493798
-8.3813332231663,rice,20240120,,,23.40227007329273,75.99482049390282
-10.29005964869083,rice,20240120,,,23.363824656555302,75.99859704419579
-16.018497769626954,rice,20240120,,,23.374855220265367,76.00649346753563
-10.72709114645222,rice,20240120,,,23.382733632456468,75.98726739331688
-8.496868322202012,rice,20240120,,,23.389666247747265,76.08614434644188
-15.479498629208265,rice,20240120,,,23.412037212869425,76.09575738355126
-12.56586333028459,rice,20240120,,,23.4038454671342,76.07550134107079
-11.40281658008284,rice,20240120,,,23.415187749291274,76.07206811353173
-13.348834649522425,rice,20240120,,,23.41298238167262,76.05455865308251
-15.88089755078208,rice,20240120,,,23.39596831046568,76.05318536206688
-10.671279040533006,rice,20240120,,,23.402585153560803,76.05902184888329
-13.961890907108348,rice,20240120,,,23.37485522026537,76.08339776441063
-17.97318592902207,rice,20240120,,,23.365085338848264,76.06108178540673
-11.436223522564488,rice,20240120,,,23.380212591508926,76.05043878003563
-13.953308006631854,rice,20240120,,,23.36130325602084,76.10502709790673
-11.07282953501942,rice,20240120,,,23.355629929587426,76.0487221662661
-10.381498109382758,rice,20240120,,,23.334825657512805,76.02262963696923
-10.03964478865795,rice,20240120,,,23.372018877241217,76.03018273755517
-15.084206073459992,rice,20240120,,,23.390296467512453,76.04528893872704
-8.551981449845286,rice,20240120,,,23.39659850024453,76.03258599683251
-16.3033487394893,rice,20240120,,,23.405105768708825,76.05112542554345
-12.299035036671313,rice,20240120,,,23.402585153560807,76.07309808179345
-9.129899217331936,rice,20240120,,,23.41046191652838,76.06211175366845
-8.392988625188266,rice,20240120,,,23.39880414085312,76.06348504468407
-11.667543670803846,rice,20240120,,,23.396283405729974,76.05833520337548
-9.146253456472644,rice,20240120,,,23.38556974619292,76.05490197583642
-17.83319658389035,rice,20240120,,,23.39533811768794,76.07103814527001
-16.044365299830723,rice,20240120,,,23.389666247747265,76.07584466382471
-13.260489017207316,rice,20240120,,,23.390926684279297,76.06794824048485
-11.051724573153397,rice,20240120,,,23.381788247721442,76.06314172193017
-24.330152698214768,water,20240225,,,23.455133268995898,75.44204089060945
-26.421239838263162,water,20240225,,,23.45922761656601,75.44787737742585
-24.007697463079552,water,20240225,,,23.45639308177028,75.44856402293367
-23.794642104352693,water,20240225,,,23.45607812970348,75.45337054148835
-22.80287002399447,water,20240225,,,23.455448223316278,75.4447874726407
-25.051795799334855,water,20240225,,,23.454503358101576,75.44959399119539
-26.70942887463611,water,20240225,,,23.493867011896118,75.69163653269929
-24.49382560493625,water,20240225,,,23.49071835186805,75.68854662791414
-24.878821329101868,water,20240225,,,23.490403481728816,75.69060656443757
-22.656376785709863,water,20240225,,,23.48914399365152,75.69129320994539
-7.053582974352914,water,20240225,,,23.48851424510075,75.69094988719148
-11.135202032140054,water,20240225,,,23.453873444202593,75.68305346385164
-23.924352736044877,water,20240225,,,23.45607812970348,75.68339678660554
-12.863502672017278,water,20240225,,,23.453243527299016,75.68339678660554
-8.143764990253693,water,20240225,,,23.383994134944814,75.75518121167626
-16.59356539991291,water,20240225,,,23.386830221700944,75.76616753980126
-12.176971156996713,water,20240225,,,23.386515103948167,75.76067437573876
-13.577569717601856,rice,20240225,,,23.386515103948163,75.8499382917544
-16.049886746198343,rice,20240225,,,23.383048759202662,75.85714806958642
-7.948316578383387,rice,20240225,,,23.38746045495797,75.84753503247704
-10.595469685859287,rice,20240225,,,23.381788247721442,75.84822167798485
